DISCLOSURE,10,3,LATCH,3,2013
CALVIN HARRIS,11,1,SWEET NOTHING,3,2013
RUDIMENTAL,12,1,FEEL THE LOVE,3,2013
DROIDEKA,13,7,GET HYPER,3,2013
DAVID GUETTA,14,1,TITANIUM,3,2013
MATRIX,15,5,MAGNETIC EYES,3,2013
DEVLIN,16,3,REWIND,3,2013
DJ FRESH,17,2,GOLD DUST,3,2013
SKRILLEX,18,3,BANGARANG,3,2013
OTTO KNOWS,19,2,MILLION VOICES,3,2013
BURNS,20,6,LIES,3,2013
AVICII,21,1,LEVELS,3,2013
RIHANNA,22,1,WE FOUND LOVE,3,2013
EMELI SANDE,23,1,HEAVEN,3,2013
CHRIS BROWN,24,2,BEAUTIFUL PEOPLE,3,2013
RUDIMENTAL,25,1,NOT GIVING IN,3,2013
SAM,26,1,BOM BOM,3,2013
SUB FOCUS,27,4,TIDAL WAVE,3,2013
LMFAO,28,2,SEXY AND I KNOW IT,3,2013
SKRILLEX,29,12,MAKE IT BUN DEM,3,2013
DJ FRESH,30,1,HOT RIGHT NOW,3,2013
WILEY,31,1,CAN YOU HEAR ME,3,2013
CALVIN HARRIS,32,2,WE'LL BE COMING BACK,3,2013
B-52'S,33,27,LOVE SHACK,3,2013
DAVID GUETTA,34,3,JUST ONE LAST TIME,3,2013
DAVID GUETTA,35,1,SHE WOLF,3,2013
CALVIN HARRIS,36,1,LET'S GO,3,2013
ONE POUND FISH MAN,37,4,ONE POUND FISH,3,2013
AVICII,38,5,SILHOUETTES,3,2013
SWEDISH HOUSE MAFIA,39,3,GREYHOUND,3,2013
CALVIN HARRIS,40,1,FEEL SO CLOSE,3,2013
PITBULL,1,1,FEEL THIS MOMENT,4,2013
DISCLOSURE,2,1,WHITE NOISE,4,2013
AVICII,3,1,I COULD BE THE ONE,4,2013
CALVIN HARRIS,4,4,I NEED YOUR LOVE,4,2013
BAAUER,5,1,HARLEM SHAKE,4,2013
CALVIN HARRIS,6,1,DRINKING FROM THE BOTTLE,4,2013
DAVID GUETTA,7,1,TITANIUM,4,2013
DIZZEE RASCAL,8,4,BASSLINE JUNKIE,4,2013
SWEDISH HOUSE MAFIA,9,1,DON'T YOU WORRY CHILD,4,2013
JAKWOB,10,6,FADE,4,2013
DISCLOSURE,11,3,LATCH,4,2013
BINGO PLAYERS,12,1,GET UP,4,2013
GORGON CITY,13,9,REAL,4,2013
WILEY,14,1,CAN YOU HEAR ME,4,2013
OTTO KNOWS,15,2,MILLION VOICES,4,2013
DROIDEKA,16,7,GET HYPER,4,2013
ZINC,17,16,ONLY FOR TONIGHT,4,2013
ZEDD,18,6,CLARITY,4,2013
DAFT PUNK,19,3,HARDER BETTER FASTER STRONGER,4,2013
CALVIN HARRIS,20,1,SWEET NOTHING,4,2013
RUDIMENTAL,21,1,NOT GIVING IN,4,2013
RUDIMENTAL,22,1,FEEL THE LOVE,4,2013
DJ FRESH,23,2,GOLD DUST,4,2013
SKRILLEX,24,3,BANGARANG,4,2013
N-TRANCE,25,4,SET YOU FREE,4,2013
AVICII,26,1,LEVELS,4,2013
SUB FOCUS,27,4,TIDAL WAVE,4,2013
RIHANNA,28,1,WE FOUND LOVE,4,2013
NEED YOU 100,29,29,NEED U,4,2013
DAVID GUETTA,30,1,SHE WOLF,4,2013
SKRILLEX,31,12,MAKE IT BUN DEM,4,2013
MATRIX,32,5,MAGNETIC EYES,4,2013
DAVID GUETTA,33,3,JUST ONE LAST TIME,4,2013
BURNS,34,6,LIES,4,2013
WILKINSON,35,35,TAKE YOU HIGHER,4,2013
LMFAO,36,2,SEXY AND I KNOW IT,4,2013
FAR EAST MOVEMENT,37,2,TURN UP THE LOVE,4,2013
DEVLIN,38,3,REWIND,4,2013
JULIO BASHMORE,39,12,AU SEVE,4,2013
EXAMPLE,40,9,PERFECT REPLACEMENT,4,2013
DAFT PUNK,1,1,GET LUCKY,5,2013
RUDIMENTAL,2,1,WAITING ALL NIGHT,5,2013
CALVIN HARRIS,3,3,I NEED YOUR LOVE,5,2013
DUKE DUMONT,4,1,NEED U,5,2013
PITBULL,5,1,FEEL THIS MOMENT,5,2013
DAVID GUETTA,6,3,PLAY HARD,5,2013
DISCLOSURE,7,1,WHITE NOISE,5,2013
CLEAN BANDIT,8,5,MOZART'S HOUSE,5,2013
NICKY ROMERO,9,9,LIKE HOME,5,2013
AVICII,10,1,I COULD BE THE ONE,5,2013
MAT ZO,11,7,EASY,5,2013
SWEDISH HOUSE MAFIA,12,1,DON'T YOU WORRY CHILD,5,2013
JAKWOB,13,6,FADE,5,2013
RUDIMENTAL,14,1,FEEL THE LOVE,5,2013
CALVIN HARRIS,15,1,DRINKING FROM THE BOTTLE,5,2013
LETHAL BIZZLE,16,16,THEY GOT IT WRONG,5,2013
OTTO KNOWS,17,2,MILLION VOICES,5,2013
DISCLOSURE,18,3,LATCH,5,2013
DAFT PUNK,19,1,AROUND THE WORLD,5,2013
DIZZEE RASCAL,20,4,BASSLINE JUNKIE,5,2013
WYCLEF JEAN,21,16,PERFECT GENTLEMAN,5,2013
RUDIMENTAL,22,1,NOT GIVING IN,5,2013
PENDULUM,23,3,PROPANE NIGHTMARES,5,2013
DAVID GUETTA,24,1,TITANIUM,5,2013
BOMFUNK MC'S,25,25,FREESTYLER,5,2013
BAAUER,26,1,HARLEM SHAKE,5,2013
RUDIMENTAL,27,13,RIGHT HERE,5,2013
BINGO PLAYERS,28,1,GET UP,5,2013
CALVIN HARRIS,29,1,SWEET NOTHING,5,2013
SKRILLEX,30,3,BANGARANG,5,2013
DAFT PUNK,31,1,ONE MORE TIME,5,2013
DROIDEKA,32,7,GET HYPER,5,2013
RIHANNA,33,1,WE FOUND LOVE,5,2013
DJ FRESH,34,2,GOLD DUST,5,2013
AVICII,35,1,LEVELS,5,2013
ZEDD,36,6,CLARITY,5,2013
DAFT PUNK,37,3,HARDER BETTER FASTER STRONGER,5,2013
BURNS,38,6,LIES,5,2013
SUB FOCUS,39,4,TIDAL WAVE,5,2013
SKRILLEX,40,12,MAKE IT BUN DEM,5,2013
NAUGHTY BOY,1,1,LA LA LA,6,2013
DAFT PUNK,2,1,GET LUCKY,6,2013
RUDIMENTAL,3,1,WAITING ALL NIGHT,6,2013
DAVID GUETTA,4,3,PLAY HARD,6,2013
ARMIN VAN BUUREN,5,4,THIS IS WHAT IT FEELS LIKE,6,2013
CHRIS MALINCHAK,6,2,SO GOOD TO ME,6,2013
WRETCH 32,7,3,BLACKOUT,6,2013
CALVIN HARRIS,8,3,I NEED YOUR LOVE,6,2013
SUB FOCUS,9,7,ENDORPHINS,6,2013
DISCLOSURE,10,6,YOU & ME,6,2013
DUKE DUMONT,11,1,NEED U,6,2013
PITBULL,12,1,FEEL THIS MOMENT,6,2013
DISCLOSURE,13,1,WHITE NOISE,6,2013
RUDIMENTAL,14,1,FEEL THE LOVE,6,2013
AVICII,15,1,I COULD BE THE ONE,6,2013
SWEDISH HOUSE MAFIA,16,1,DON'T YOU WORRY CHILD,6,2013
LOREEN,17,2,EUPHORIA,6,2013
DISCLOSURE,18,3,LATCH,6,2013
CALVIN HARRIS,19,1,DRINKING FROM THE BOTTLE,6,2013
FERGIE,20,20,A LITTLE PARTY NEVER KILLED NOBODY,6,2013
DAVID GUETTA,21,1,TITANIUM,6,2013
HOT NATURED,22,21,REVERSE SKYDIVING,6,2013
ZEDD,23,6,CLARITY,6,2013
RUDIMENTAL,24,1,NOT GIVING IN,6,2013
LUDACRIS,25,8,REST OF MY LIFE,6,2013
DIZZEE RASCAL,26,4,BASSLINE JUNKIE,6,2013
CASCADA,27,27,GLORIOUS,6,2013
RIHANNA,28,1,WE FOUND LOVE,6,2013
CALVIN HARRIS,29,1,SWEET NOTHING,6,2013
SKRILLEX,30,3,BANGARANG,6,2013
BINGO PLAYERS,31,1,GET UP,6,2013
OTTO KNOWS,32,2,MILLION VOICES,6,2013
DAFT PUNK,33,1,ONE MORE TIME,6,2013
DJ FRESH,34,2,GOLD DUST,6,2013
BAAUER,35,1,HARLEM SHAKE,6,2013
LUCENZO,36,4,DANZA KUDURO,6,2013
DROIDEKA,37,7,GET HYPER,6,2013
KNIFE PARTY,38,13,POWER GLOVE,6,2013
DAFT PUNK,39,3,HARDER BETTER FASTER STRONGER,6,2013
DAFT PUNK,40,1,AROUND THE WORLD,6,2013
NAUGHTY BOY,1,1,LA LA LA,7,2013
DAFT PUNK,2,1,GET LUCKY,7,2013
CHASE,3,3,LOST & NOT FOUND,7,2013
DAVID GUETTA,4,3,PLAY HARD,7,2013
RUDIMENTAL,5,1,WAITING ALL NIGHT,7,2013
ARMIN VAN BUUREN,6,4,THIS IS WHAT IT FEELS LIKE,7,2013
WILEY,7,3,LIGHTS ON,7,2013
CHRIS MALINCHAK,8,2,SO GOOD TO ME,7,2013
CALVIN HARRIS,9,3,I NEED YOUR LOVE,7,2013
LEEROY,10,10,CAN'T GET ENOUGH,7,2013
RUDIMENTAL,11,1,FEEL THE LOVE,7,2013
DISCLOSURE,12,6,YOU & ME,7,2013
DUKE DUMONT,13,1,NEED U,7,2013
DISCLOSURE,14,1,WHITE NOISE,7,2013
DAFT PUNK,15,1,ONE MORE TIME,7,2013
AVICII,16,1,I COULD BE THE ONE,7,2013
SAM,17,1,BOM BOM,7,2013
DAVID GUETTA,18,1,TITANIUM,7,2013
OTTO KNOWS,19,2,MILLION VOICES,7,2013
DISCLOSURE,20,3,LATCH,7,2013
PITBULL,21,1,FEEL THIS MOMENT,7,2013
SWEDISH HOUSE MAFIA,22,1,DON'T YOU WORRY CHILD,7,2013
SPARK PRODUCTIONS,23,23,WAKE ME UP,7,2013
SUB FOCUS,24,7,ENDORPHINS,7,2013
CALVIN HARRIS,25,1,DRINKING FROM THE BOTTLE,7,2013
DUCK SAUCE,26,26,IT'S YOU,7,2013
WRETCH 32,27,3,BLACKOUT,7,2013
RUDIMENTAL,28,1,NOT GIVING IN,7,2013
RIHANNA,29,7,RIGHT NOW,7,2013
KNIFE PARTY,30,30,EDM DEATH MACHINE,7,2013
DIZZEE RASCAL,31,4,BASSLINE JUNKIE,7,2013
SKRILLEX,32,3,BANGARANG,7,2013
CALVIN HARRIS,33,1,SWEET NOTHING,7,2013
RIHANNA,34,1,WE FOUND LOVE,7,2013
ZEDD,35,6,CLARITY,7,2013
DJ FRESH,36,2,GOLD DUST,7,2013
STORM QUEEN,37,25,LOOK RIGHT THROUGH,7,2013
BINGO PLAYERS,38,1,GET UP,7,2013
AVICII,39,1,LEVELS,7,2013
STEVE ANGELLO,40,1,SHOW ME LOVE,7,2013
AVICII,1,1,WAKE ME UP,8,2013
NAUGHTY BOY,2,1,LA LA LA,8,2013
DAFT PUNK,3,1,GET LUCKY,8,2013
S INGROSSO,4,1,RELOAD,8,2013
CALVIN HARRIS,5,5,THINKING ABOUT YOU,8,2013
BREACH,6,4,JACK,8,2013
CHASE,7,2,LOST & NOT FOUND,8,2013
RUDIMENTAL,8,1,WAITING ALL NIGHT,8,2013
DAVID GUETTA,9,3,PLAY HARD,8,2013
ARMIN VAN BUUREN,10,4,THIS IS WHAT IT FEELS LIKE,8,2013
CALVIN HARRIS,11,3,I NEED YOUR LOVE,8,2013
CHRIS MALINCHAK,12,2,SO GOOD TO ME,8,2013
DISCLOSURE,13,13,F FOR YOU,8,2013
DAVID GUETTA,14,1,TITANIUM,8,2013
LE YOUTH,15,15,C O O L,8,2013
RUDIMENTAL,16,13,RIGHT HERE,8,2013
AVICII,17,1,I COULD BE THE ONE,8,2013
DUKE DUMONT,18,1,NEED U,8,2013
DJ FRESH,19,1,HOT RIGHT NOW,8,2013
CHASE,20,6,TIME,8,2013
DISCLOSURE,21,6,YOU & ME,8,2013
KATY B,22,6,WHAT LOVE IS MADE OF,8,2013
RUDIMENTAL,23,1,FEEL THE LOVE,8,2013
WILEY,24,3,LIGHTS ON,8,2013
SWEDISH HOUSE MAFIA,25,1,DON'T YOU WORRY CHILD,8,2013
AVICII,26,1,LEVELS,8,2013
DISCLOSURE,27,1,WHITE NOISE,8,2013
PITBULL,28,1,FEEL THIS MOMENT,8,2013
DISCLOSURE,29,3,LATCH,8,2013
STEVE ANGELLO,30,1,SHOW ME LOVE,8,2013
AVICII,31,5,SILHOUETTES,8,2013
OTTO KNOWS,32,2,MILLION VOICES,8,2013
SUB FOCUS,33,7,ENDORPHINS,8,2013
WILEY,34,1,HEATWAVE,8,2013
CALVIN HARRIS,35,1,DRINKING FROM THE BOTTLE,8,2013
RUDIMENTAL,36,1,NOT GIVING IN,8,2013
RIHANNA,37,7,RIGHT NOW,8,2013
CALVIN HARRIS,38,8,I'M NOT ALONE,8,2013
RIHANNA,39,1,WE FOUND LOVE,8,2013
CHASE,40,1,BLIND FAITH,8,2013
AVICII,1,1,WAKE ME UP,9,2013
KLANGKARUSSELL,2,2,SONNENTANZ,9,2013
DJ FRESH,3,3,EARTHQUAKE,9,2013
NAUGHTY BOY,4,4,LIFTED,9,2013
NAUGHTY BOY,5,1,LA LA LA,9,2013
RAY FOXX,6,2,BOOM BOOM,9,2013
CALVIN HARRIS,7,2,THINKING ABOUT YOU,9,2013
DISCLOSURE,8,5,F FOR YOU,9,2013
DAFT PUNK,9,1,GET LUCKY,9,2013
LE YOUTH,10,8,COOL,9,2013
RUDIMENTAL,11,1,FEEL THE LOVE,9,2013
BREACH,12,4,JACK,9,2013
RUDIMENTAL,13,1,WAITING ALL NIGHT,9,2013
RUDIMENTAL,14,4,RIGHT HERE,9,2013
DAVID GUETTA,15,3,PLAY HARD,9,2013
S INGROSSO,16,1,RELOAD,9,2013
CHASE,17,2,LOST & NOT FOUND,9,2013
CHRIS MALINCHAK,18,2,SO GOOD TO ME,9,2013
CALVIN HARRIS,19,3,I NEED YOUR LOVE,9,2013
ARMIN VAN BUUREN,20,4,THIS IS WHAT IT FEELS LIKE,9,2013
DISCLOSURE,21,3,LATCH,9,2013
SWEDISH HOUSE MAFIA,22,1,DON'T YOU WORRY CHILD,9,2013
DIZZEE RASCAL,23,20,I DON'T NEED A REASON,9,2013
DISCLOSURE,24,6,YOU & ME,9,2013
DISCLOSURE,25,1,WHITE NOISE,9,2013
DAVID GUETTA,26,1,TITANIUM,9,2013
AVICII,27,1,I COULD BE THE ONE,9,2013
CHASE,28,1,BLIND FAITH,9,2013
SKRILLEX,29,3,BANGARANG,9,2013
DUKE DUMONT,30,1,NEED U,9,2013
AVICII,31,1,LEVELS,9,2013
ZEDD,32,6,CLARITY,9,2013
OTTO KNOWS,33,2,MILLION VOICES,9,2013
RUDIMENTAL,34,1,NOT GIVING IN,9,2013
RIHANNA,35,1,WE FOUND LOVE,9,2013
STEVE ANGELLO,36,36,SLVR,9,2013
SUB FOCUS,37,7,ENDORPHINS,9,2013
CALVIN HARRIS,38,1,DRINKING FROM THE BOTTLE,9,2013
SWEET FEMALE ATTITUDE,39,1,FLOWERS,9,2013
CHER,40,23,BELIEVE,9,2013
AVICII,1,1,YOU MAKE ME,10,2013
BEN PEARCE,2,2,WHAT I MIGHT DO,10,2013
AVICII,3,1,WAKE ME UP,10,2013
KLANGKARUSSELL,4,2,SONNENTANZ,10,2013
SUB FOCUS,5,5,TURN IT AROUND,10,2013
DJ FRESH,6,3,EARTHQUAKE,10,2013
NAUGHTY BOY,7,1,LA LA LA,10,2013
DAFT PUNK,8,1,GET LUCKY,10,2013
LE YOUTH,9,7,COOL,10,2013
CALVIN HARRIS,10,2,THINKING ABOUT YOU,10,2013
LINKIN PARK,11,8,A LIGHT THAT NEVER COMES,10,2013
SWEDISH HOUSE MAFIA,12,1,DON'T YOU WORRY CHILD,10,2013
S INGROSSO,13,1,RELOAD,10,2013
AVICII,14,14,HEY BROTHER,10,2013
RUDIMENTAL,15,1,WAITING ALL NIGHT,10,2013
DAVID GUETTA,16,1,TITANIUM,10,2013
NAUGHTY BOY,17,4,LIFTED,10,2013
EXAMPLE,18,4,ALL THE WRONG PLACES,10,2013
BONDAX,19,19,GIVING IT ALL,10,2013
CALVIN HARRIS,20,3,I NEED YOUR LOVE,10,2013
ARMIN VAN BUUREN,21,4,THIS IS WHAT IT FEELS LIKE,10,2013
DAVID GUETTA,22,3,PLAY HARD,10,2013
CHRIS MALINCHAK,23,2,SO GOOD TO ME,10,2013
DISCLOSURE,24,5,F FOR YOU,10,2013
CHASE,25,2,LOST & NOT FOUND,10,2013
CHASE,26,6,TIME,10,2013
RAY FOXX,27,2,BOOM BOOM,10,2013
AVICII,28,1,I COULD BE THE ONE,10,2013
ONEREPUBLIC,29,27,IF I LOSE MYSELF,10,2013
RUDIMENTAL,30,1,FEEL THE LOVE,10,2013
MR YZ,31,26,ANIMALS,10,2013
ZEDD,32,6,CLARITY,10,2013
BREACH,33,4,JACK,10,2013
AVICII,34,1,LEVELS,10,2013
DUKE DUMONT,35,1,NEED U,10,2013
AVICII,36,20,ADDICTED TO YOU,10,2013
DISCLOSURE,37,3,LATCH,10,2013
SKRILLEX,38,3,BANGARANG,10,2013
FLO RIDA,39,1,CLUB CAN'T HANDLE ME,10,2013
SUB FOCUS,40,4,TIDAL WAVE,10,2013
SHOWTEK,1,1,BOOYAH,11,2013
WILKINSON,2,1,AFTERGLOW,11,2013
BEN PEARCE,3,2,WHAT I MIGHT DO,11,2013
AVICII,4,1,YOU MAKE ME,11,2013
AVICII,5,1,WAKE ME UP,11,2013
CHASE,6,1,COUNT ON ME,11,2013
KLANGKARUSSELL,7,2,SONNENTANZ,11,2013
NAUGHTY BOY,8,1,LA LA LA,11,2013
DAFT PUNK,9,1,GET LUCKY,11,2013
MS DYNAMITE,10,10,CLOUD 9,11,2013
DJ FRESH,11,3,EARTHQUAKE,11,2013
DIPLO,12,12,BOY OH BOY,11,2013
DISCLOSURE,13,13,HELP ME LOSE MY MIND,11,2013
RUDIMENTAL,14,1,WAITING ALL NIGHT,11,2013
LE YOUTH,15,7,COOL,11,2013
SWEDISH HOUSE MAFIA,16,1,DON'T YOU WORRY CHILD,11,2013
CHASE,17,2,LOST & NOT FOUND,11,2013
CALVIN HARRIS,18,2,THINKING ABOUT YOU,11,2013
LMFAO,19,1,PARTY ROCK ANTHEM,11,2013
CALVIN HARRIS,20,3,I NEED YOUR LOVE,11,2013
DAVID GUETTA,21,1,TITANIUM,11,2013
RUDIMENTAL,22,1,FEEL THE LOVE,11,2013
CYRIL HAHN,23,23,PERFECT FORM,11,2013
S INGROSSO,24,1,RELOAD,11,2013
CHRIS MALINCHAK,25,2,SO GOOD TO ME,11,2013
DISCLOSURE,26,5,F FOR YOU,11,2013
ZEDD,27,6,CLARITY,11,2013
SUB FOCUS,28,5,TURN IT AROUND,11,2013
ARMIN VAN BUUREN,29,4,THIS IS WHAT IT FEELS LIKE,11,2013
AVICII,30,14,HEY BROTHER,11,2013
DUKE DUMONT,31,1,NEED U,11,2013
AVICII,32,1,I COULD BE THE ONE,11,2013
DAVID GUETTA,33,3,PLAY HARD,11,2013
SKRILLEX,34,3,BANGARANG,11,2013
BREACH,35,4,JACK,11,2013
CHER,36,18,BELIEVE,11,2013
AVICII,37,1,LEVELS,11,2013
RUDIMENTAL,38,1,NOT GIVING IN,11,2013
DG HITS 2013,39,39,LOOK RIGHT THROUGH,11,2013
RIHANNA,40,7,RIGHT NOW,11,2013
CALVIN HARRIS,1,1,UNDER CONTROL,12,2013
BREACH,2,2,EVERYTHING YOU NEVER HAD,12,2013
MARTIN GARRIX,3,1,ANIMALS,12,2013
AVICII,4,4,HEY BROTHER,12,2013
STORM QUEEN,5,1,LOOK RIGHT THROUGH,12,2013
AFROJACK,6,6,THE SPARK,12,2013
AVICII,7,1,WAKE ME UP,12,2013
RUDIMENTAL,8,6,FREE,12,2013
WILKINSON,9,1,AFTERGLOW,12,2013
SHOWTEK,10,1,BOOYAH,12,2013
FATBOYSLIM,11,1,EAT SLEEP RAVE REPEAT,12,2013
AVICII,12,1,YOU MAKE ME,12,2013
BEN PEARCE,13,2,WHAT I MIGHT DO,12,2013
KLANGKARUSSELL,14,2,SONNENTANZ,12,2013
DAFT PUNK,15,1,GET LUCKY,12,2013
NAUGHTY BOY,16,1,LA LA LA,12,2013
CALVIN HARRIS,17,2,THINKING ABOUT YOU,12,2013
CHASE,18,16,ALIVE,12,2013
CHASE,19,1,COUNT ON ME,12,2013
SMITH,20,20,TOGETHER,12,2013
RUDIMENTAL,21,1,WAITING ALL NIGHT,12,2013
SWEDISH HOUSE MAFIA,22,1,DON'T YOU WORRY CHILD,12,2013
DJ FRESH,23,3,EARTHQUAKE,12,2013
DISCLOSURE,24,1,WHITE NOISE,12,2013
NAUGHTY BOY,25,4,LIFTED,12,2013
SUB FOCUS,26,23,TURN BACK TIME,12,2013
DAVID GUETTA,27,1,TITANIUM,12,2013
LE YOUTH,28,7,COOL,12,2013
RUDIMENTAL,29,1,FEEL THE LOVE,12,2013
CHRIS MALINCHAK,30,2,SO GOOD TO ME,12,2013
OTTO KNOWS,31,2,MILLION VOICES,12,2013
SHADOW CHILD,32,32,FRIDAY,12,2013
AVICII,33,1,I COULD BE THE ONE,12,2013
CHASE,34,1,BLIND FAITH,12,2013
AVICII,35,1,LEVELS,12,2013
CALVIN HARRIS,36,3,I NEED YOUR LOVE,12,2013
BREACH,37,4,JACK,12,2013
DUKE DUMONT,38,1,NEED U,12,2013
DISCLOSURE,39,10,HELP ME LOSE MY MIND,12,2013
ARMIN VAN BUUREN,40,4,THIS IS WHAT IT FEELS LIKE,12,2013
AVICII,1,1,HEY BROTHER,1,2014
MARTIN GARRIX,2,1,ANIMALS,1,2014
AVICII,3,1,WAKE ME UP,1,2014
CALVIN HARRIS,4,1,UNDER CONTROL,1,2014
STORM QUEEN,5,1,LOOK RIGHT THROUGH,1,2014
WILKINSON,6,1,AFTERGLOW,1,2014
CHASE,7,4,ALIVE,1,2014
AVICII,8,1,YOU MAKE ME,1,2014
BREACH,9,2,EVERYTHING YOU NEVER HAD,1,2014
DAFT PUNK,10,1,GET LUCKY,1,2014
CALVIN HARRIS,11,3,I NEED YOUR LOVE,1,2014
SUB FOCUS,12,9,TURN BACK TIME,1,2014
FATBOYSLIM,13,1,EAT SLEEP RAVE REPEAT,1,2014
AFROJACK,14,5,THE SPARK,1,2014
NAUGHTY BOY,15,1,LA LA LA,1,2014
SHOWTEK,16,1,BOOYAH,1,2014
DJ FRESH,17,3,EARTHQUAKE,1,2014
RUDIMENTAL,18,1,WAITING ALL NIGHT,1,2014
DISCLOSURE,19,1,WHITE NOISE,1,2014
BEN PEARCE,20,2,WHAT I MIGHT DO,1,2014
SWEDISH HOUSE MAFIA,21,1,DON'T YOU WORRY CHILD,1,2014
BREACH,22,4,JACK,1,2014
ALL ABOUT SHE,23,5,HIGHER,1,2014
RUDIMENTAL,24,1,NOT GIVING IN,1,2014
KLANGKARUSSELL,25,2,SONNENTANZ,1,2014
CHASE,26,1,COUNT ON ME,1,2014
CALVIN HARRIS,27,2,THINKING ABOUT YOU,1,2014
CALVIN HARRIS,28,2,BOUNCE,1,2014
RUDIMENTAL,29,6,FREE,1,2014
SIGMA,30,12,RUDEBOY,1,2014
RUDIMENTAL,31,1,FEEL THE LOVE,1,2014
DAVID GUETTA,32,1,TITANIUM,1,2014
AVICII,33,1,LEVELS,1,2014
SKRILLEX,34,3,BANGARANG,1,2014
AVICII,35,1,I COULD BE THE ONE,1,2014
TATU,36,16,ALL THE THINGS SHE SAID,1,2014
CALVIN HARRIS,37,1,DRINKING FROM THE BOTTLE,1,2014
DUKE DUMONT,38,1,NEED U,1,2014
DIPLO,39,9,BOY OH BOY,1,2014
DISCLOSURE,40,3,LATCH,1,2014
CLEAN BANDIT,1,1,RATHER BE,2,2014
AVICII,2,1,HEY BROTHER,2,2014
MATRIX,3,2,CONTROL,2,2014
SUB FOCUS,4,3,TURN BACK TIME,2,2014
MARTIN GARRIX,5,1,ANIMALS,2,2014
AVICII,6,1,WAKE ME UP,2,2014
ONEREPUBLIC,7,7,IF I LOSE MYSELF,2,2014
CHASE,8,4,ALIVE,2,2014
CALVIN HARRIS,9,1,UNDER CONTROL,2,2014
STORM QUEEN,10,1,LOOK RIGHT THROUGH,2,2014
WILKINSON,11,1,AFTERGLOW,2,2014
BREACH,12,2,EVERYTHING YOU NEVER HAD,2,2014
HARDWELL,13,6,DARE YOU,2,2014
DAFT PUNK,14,1,GET LUCKY,2,2014
FATBOYSLIM,15,1,EAT SLEEP RAVE REPEAT,2,2014
AVICII,16,1,YOU MAKE ME,2,2014
SHOWTEK,17,1,BOOYAH,2,2014
KLANGKARUSSELL,18,2,SONNENTANZ,2,2014
NAUGHTY BOY,19,1,LA LA LA,2,2014
RUDIMENTAL,20,1,NOT GIVING IN,2,2014
BEN PEARCE,21,2,WHAT I MIGHT DO,2,2014
SWEDISH HOUSE MAFIA,22,1,DON'T YOU WORRY CHILD,2,2014
RUDIMENTAL,23,1,WAITING ALL NIGHT,2,2014
AFROJACK,24,5,THE SPARK,2,2014
DISCLOSURE,25,25,VOICES,2,2014
CLEAN BANDIT,26,14,DUST CLEARS,2,2014
RUDIMENTAL,27,1,FEEL THE LOVE,2,2014
AVICII,28,1,LEVELS,2,2014
DAVID GUETTA,29,1,TITANIUM,2,2014
SUB FOCUS,30,4,TIDAL WAVE,2,2014
CLEAN BANDIT,31,5,MOZART'S HOUSE,2,2014
AVICII,32,1,I COULD BE THE ONE,2,2014
CHASE,33,1,COUNT ON ME,2,2014
DJ FRESH,34,3,EARTHQUAKE,2,2014
ZEDD,35,6,CLARITY,2,2014
RUDIMENTAL,36,6,FREE,2,2014
DISCLOSURE,37,1,WHITE NOISE,2,2014
CALVIN HARRIS,38,2,THINKING ABOUT YOU,2,2014
LE YOUTH,39,7,COOL,2,2014
DISCLOSURE,40,3,LATCH,2,2014
CLEAN BANDIT,1,1,RATHER BE,3,2014
ZEDD,2,2,STAY THE NIGHT,3,2014
DAVID GUETTA,3,3,SHOT ME DOWN,3,2014
DJ FRESH,4,2,DIBBY DIBBY SOUND,3,2014
AVICII,5,1,HEY BROTHER,3,2014
GORGON CITY,6,2,READY FOR YOUR LOVE,3,2014
ONEREPUBLIC,7,4,IF I LOSE MYSELF,3,2014
DISCLOSURE,8,5,F FOR YOU,3,2014
LE YOUTH,9,6,DANCE WITH ME,3,2014
AVICII,10,1,WAKE ME UP,3,2014
RUDIMENTAL,11,1,WAITING ALL NIGHT,3,2014
DAFT PUNK,12,1,GET LUCKY,3,2014
NAUGHTY BOY,13,1,LA LA LA,3,2014
MARTIN GARRIX,14,1,ANIMALS,3,2014
DISCLOSURE,15,3,LATCH,3,2014
DISCLOSURE,16,1,WHITE NOISE,3,2014
RUDIMENTAL,17,1,FEEL THE LOVE,3,2014
FATBOYSLIM,18,1,EAT SLEEP RAVE REPEAT,3,2014
RUDIMENTAL,19,19,POWERLESS,3,2014
MATRIX,20,2,CONTROL,3,2014
STORM QUEEN,21,1,LOOK RIGHT THROUGH,3,2014
SUB FOCUS,22,3,TURN BACK TIME,3,2014
RUDIMENTAL,23,1,NOT GIVING IN,3,2014
SHOWTEK,24,1,BOOYAH,3,2014
CALVIN HARRIS,25,3,I NEED YOUR LOVE,3,2014
AVICII,26,1,YOU MAKE ME,3,2014
ZEDD,27,6,CLARITY,3,2014
WILKINSON,28,23,TOO CLOSE,3,2014
CALVIN HARRIS,29,1,UNDER CONTROL,3,2014
BREACH,30,2,EVERYTHING YOU NEVER HAD,3,2014
WILKINSON,31,1,AFTERGLOW,3,2014
DISCLOSURE,32,6,YOU & ME,3,2014
DAVID GUETTA,33,1,TITANIUM,3,2014
AVICII,34,20,ADDICTED TO YOU,3,2014
SWEDISH HOUSE MAFIA,35,1,DON'T YOU WORRY CHILD,3,2014
DISCLOSURE,36,10,HELP ME LOSE MY MIND,3,2014
